,Unnamed: 0,PMID,TITLE,FILEPATH,PAPER_TYPE,STUDY_TYPE,trauma_counts,rejected,rejection_log,SORTED_FILEPATH
5248,5248,29682039,Chalkstick Fracture: A Catastrophic Injury.,,Case Reports,,,True,['trauma_count'],
5249,5249,29682104,Predictors of Perioperative Stroke/Death after Carotid Artery Stenting: A Review Article.,PDF\29682104\avd-11-1-ra.17-00136.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\avd-11-1-ra.17-00136.pdf
5250,5250,29682371,Enzymatically oxidized phospholipids restore thrombin generation in coagulation factor deficiencies.,PDF\29682371\CRIN2018-4708068.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\CRIN2018-4708068.pdf
5251,5251,29682611,Unilateral Renal Tumor Cryoablation and Contralateral Radical Nephrectomy of Bilateral Renal Tumors by Transumbilical 3D Multichannel Laparoendoscopic Single-Site Surgery.,PDF\29682611\cren.2017.0120.pdf,Case Reports,human,2.0,True,['trauma_count'],Human Studies\Case Reports\cren.2017.0120.pdf
5252,5252,29683829,Harmful or Physiologic: Diagnosing Fibrinolysis Shutdown in a Trauma Cohort With Rotational Thromboelastometry.,PDF\29682611\cren.2017.0120.pdf,Journal Article,human,2.0,True,['trauma_count'],Human Studies\Journal Article\cren.2017.0120.pdf
5253,5253,29684118,Spontaneous endometriosis in cynomolgus monkeys as a clinically relevant experimental model.,PDF\29684118\dey095.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\dey095.pdf
5254,5254,29685110,Wirsung atraumatic rupture in patient with pancreatic pseudocysts: a case presentation.,PDF\29685110\12876_2018_Article_781.pdf,Case Reports,human,5.0,False,,Human Studies\Case Reports\12876_2018_Article_781.pdf
5255,5255,29686681,"<i>Anaplasma phagocytophilum</i>-Related Defects in CD8, NKT, and NK Lymphocyte Cytotoxicity.",PDF\29686681\fimmu-09-00710.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\fimmu-09-00710.pdf
5256,5256,29686715,Knowledge Level and Determinants of Neonatal Jaundice: A Cross-Sectional Study in the Effutu Municipality of Ghana.,PDF\29686715\IJPEDI2018-3901505.pdf,Journal Article,human,5.0,False,,Human Studies\Journal Article\IJPEDI2018-3901505.pdf
5257,5257,29687277,Early goal-directed therapy using a physiological holistic view: the ANDROMEDA-SHOCK-a randomized controlled trial.,PDF\29687277\13613_2018_Article_398.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\13613_2018_Article_398.pdf
5258,5258,29690915,Clinical study of children with cryofibrinogenemia: a retrospective study from a single center.,PDF\29690915\12969_2018_Article_249.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\12969_2018_Article_249.pdf
5259,5259,29691416,Virus-encoded miRNAs in Ebola virus disease.,PDF\29691416\41598_2018_Article_23916.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\41598_2018_Article_23916.pdf
5260,5260,29692523,"Comparison of MDCT, MRI and MRI with diffusion-weighted imaging in evaluation of focal renal lesions: The defender, challenger, and winner!",,Journal Article,,,True,['trauma_count'],
5261,5261,29692777,Long Non-Coding RNA GAPLINC Promotes Tumor-Like Biologic Behaviors of Fibroblast-Like Synoviocytes as MicroRNA Sponging in Rheumatoid Arthritis Patients.,,Journal Article,,,True,['trauma_count'],
5262,5262,29692826,Assessment of blunt splenic trauma: Which imaging scoring system is superior?,,Journal Article,,,True,['trauma_count'],
5263,5263,29695729,Cerebral oxygen saturation and peripheral perfusion in the extremely premature infant with intraventricular and/or pulmonary haemorrhage early in life.,PDF\29695729\41598_2018_24836_MOESM1_ESM.pdf,Journal Article,,0.0,True,['trauma_count'],Others\Journal Article\41598_2018_24836_MOESM1_ESM.pdf
5264,5264,29696019,The pathogenesis of diclofenac induced immunoallergic hepatitis in a canine model of liver injury.,PDF\29695729\41598_2018_24836_MOESM1_ESM.pdf,Journal Article,,0.0,True,['trauma_count'],Others\Journal Article\41598_2018_24836_MOESM1_ESM.pdf
5265,5265,29696080,Therapeutic effects of serum extracellular vesicles in liver fibrosis.,PDF\29696080\zjev-7-1461505.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\zjev-7-1461505.pdf
5266,5266,29697935,Encrusted cystitis caused by corynebacterium urealyticum: a case report with novel treatment strategy of intravesical dimethyl sulfoxide.,PDF\29697935\1677-6119-ibju-44-06-1252.pdf,Case Reports,human,2.0,True,['trauma_count'],Human Studies\Case Reports\1677-6119-ibju-44-06-1252.pdf
5267,5267,29698506,"External validation of the NOBLADS score, a risk scoring system for severe acute lower gastrointestinal bleeding.",PDF\29698506\pone.0196514.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\pone.0196514.pdf
5268,5268,29698513,Complications and risk management in the use of the reaming-irrigator-aspirator (RIA) system: RIA is a safe and reliable method in harvesting autologous bone graft.,PDF\29698513\pone.0196051.pdf,Journal Article,both,17.0,False,,Both\Journal Article\pone.0196051.pdf
5269,5269,29699063,Clinical Impact of Recombinant Soluble Thrombomodulin for Disseminated Intravascular Coagulation Associated with Severe Acute Cholangitis.,PDF\29699063\gnl-12-471.pdf,Evaluation Study,human,2.0,True,['trauma_count'],Human Studies\Evaluation Study\gnl-12-471.pdf
5270,5270,29699496,Co-sequencing and novel delayed anti-correlation identify function for pancreatic enriched microRNA biomarkers in a rat model of acute pancreatic injury.,PDF\29699496\12864_2018_Article_4657.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\12864_2018_Article_4657.pdf
5271,5271,29699567,Anti-high mobility group box 1 antibody suppresses local inflammatory reaction and facilitates olfactory nerve recovery following injury.,PDF\29699567\12974_2018_Article_1168.pdf,Journal Article,both,8.0,False,,Both\Journal Article\12974_2018_Article_1168.pdf
5272,5272,29699579,Urinary biomarkers predict advanced acute kidney injury after cardiovascular surgery.,PDF\29699579\13054_2018_Article_2035.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\13054_2018_Article_2035.pdf
5273,5273,29701719,Novel Targets for Treating Ischemia-Reperfusion Injury in the Liver.,PDF\29701719\ijms-19-01302.pdf,Journal Article,both,1.0,True,['trauma_count'],Both\Journal Article\ijms-19-01302.pdf
5274,5274,29702553,Cytokine and Chemokine Recovery Is Increased by Colloid Perfusates during Dermal Microdialysis.,PDF\29702553\materials-11-00682.pdf,Journal Article,both,12.0,False,,Both\Journal Article\materials-11-00682.pdf
5275,5275,29702970,A new intensive conditioning regimen for allogeneic hematopoietic stem cell transplantation in patients with refractory or relapsed acute myeloid leukemia.,PDF\29702970\medi-97-e0228.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\medi-97-e0228.pdf
5276,5276,29703037,Fatal malignant pertussis with hyperleukocytosis in a Chinese infant: A case report and literature review.,PDF\29703037\medi-97-e0549.pdf,Case Reports,human,0.0,True,['trauma_count'],Human Studies\Case Reports\medi-97-e0549.pdf
5277,5277,29703240,Temporal phenotyping of circulating microparticles after trauma: a prospective cohort study.,PDF\29703240\13049_2018_Article_499.pdf,Journal Article,human,52.0,False,,Human Studies\Journal Article\13049_2018_Article_499.pdf
5278,5278,29703850,Hospitalisation cost analysis on hip fracture in China: a multicentre study among 73 tertiary hospitals.,PDF\29703240\13049_2018_Article_499.pdf,Journal Article,human,52.0,False,,Human Studies\Journal Article\13049_2018_Article_499.pdf
5279,5279,29705750,Development of a screening tool to predict the risk of chronic pain and disability following musculoskeletal trauma: protocol for a prospective observational study in the United Kingdom.,PDF\29703240\13049_2018_Article_499.pdf,Journal Article,human,52.0,False,,Human Studies\Journal Article\13049_2018_Article_499.pdf
5280,5280,29706629,Targeting the miR-665-3p-ATG4B-autophagy axis relieves inflammation and apoptosis in intestinal ischemia/reperfusion.,PDF\29706629\41419_2018_Article_518.pdf,Journal Article,both,1.0,True,['trauma_count'],Both\Journal Article\41419_2018_Article_518.pdf
5281,5281,29706995,Tanshinone IIA Sodium Sulfonate Attenuates LPS-Induced Intestinal Injury in Mice.,PDF\29706995\GRP2018-9867150.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\GRP2018-9867150.pdf
5282,5282,29707082,Injection of embryonic stem cell derived macrophages ameliorates fibrosis in a murine model of liver injury.,PDF\29707082\gr-11-145.pdf,Journal Article,human,2.0,True,['trauma_count'],Human Studies\Journal Article\gr-11-145.pdf
5283,5283,29707413,End-Stage Renal Failure Is an Independent Risk Factor for 1-Year Mortality After Hip Fracture Surgery.,PDF\29707413\10.1177_2151459318770561.pdf,Journal Article,human,1.0,True,['trauma_count'],Human Studies\Journal Article\10.1177_2151459318770561.pdf
5284,5284,29709950,"An Autopsy Case of Myeloperoxidase-anti-neutrophil Cytoplasmic Antibody (MPO-ANCA)-associated Vasculitis Accompanied by Cryoglobulinemic Vasculitis Affecting the Kidneys, Skin, and Gastrointestinal Tract.",PDF\29709950\1349-7235-57-2739.pdf,Case Reports,human,0.0,True,['trauma_count'],Human Studies\Case Reports\1349-7235-57-2739.pdf
5285,5285,29712913,Piezo1 is a mechanically activated ion channel and mediates pressure induced pancreatitis.,PDF\29712913\41467_2018_Article_4194.pdf,Journal Article,both,5.0,False,,Both\Journal Article\41467_2018_Article_4194.pdf
5286,5286,29713129,Nonalcoholic steatohepatitis severity is defined by a failure in compensatory antioxidant capacity in the setting of mitochondrial dysfunction.,PDF\29713129\WJG-24-1748.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\WJG-24-1748.pdf
5287,5287,29713133,Papillary fistulotomy <i>vs</i> conventional cannulation for endoscopic biliary access: A prospective randomized trial.,PDF\29713133\WJG-24-1803.pdf,Comparative Study,human,3.0,False,,Human Studies\Comparative Study\WJG-24-1803.pdf
5288,5288,29713141,Risk factors for requirement of filtration surgery after vitrectomy in patients with proliferative diabetic retinopathy.,PDF\29713141\opth-12-733.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\opth-12-733.pdf
5289,5289,29715306,"Pentoxifylline, dexamethasone and azithromycin demonstrate distinct age-dependent and synergistic inhibition of TLR- and inflammasome-mediated cytokine production in human newborn and adult blood in vitro.",PDF\29715306\pone.0196352.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\pone.0196352.pdf
5290,5290,29717162,Growth differentiation factor 15 ameliorates nonalcoholic steatohepatitis and related metabolic disorders in mice.,PDF\29715306\pone.0196352.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\pone.0196352.pdf
5291,5291,29718941,"Machine learning-based diagnosis for disseminated intravascular coagulation (DIC): Development, external validation, and comparison to scoring systems.",PDF\29718941\pone.0195861.pdf,Comparative Study,human,1.0,True,['trauma_count'],Human Studies\Comparative Study\pone.0195861.pdf
5292,5292,29719159,"Cuscuta arvensis Beyr ""Dodder"": In Vivo Hepatoprotective Effects Against Acetaminophen-Induced Hepatotoxicity in Rats.",PDF\29719159\jmf.2017.0139.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\jmf.2017.0139.pdf
5293,5293,29719358,"Randomized, dose-ranging safety trial of cannabidiol in Dravet syndrome.",PDF\29719358\sap-30-47.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\sap-30-47.pdf
5294,5294,29719532,Vasa Vasorum Angiogenesis: Key Player in the Initiation and Progression of Atherosclerosis and Potential Target for the Treatment of Cardiovascular Disease.,PDF\29719532\fimmu-09-00706.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\fimmu-09-00706.pdf
5295,5295,29719782,"Beneficial effects of <i>Houttuynia cordata</i> polysaccharides on ""two-hit"" acute lung injury and endotoxic fever in rats associated with anti-complementary activities.",PDF\29719532\fimmu-09-00706.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\fimmu-09-00706.pdf
5296,5296,29719804,Unilateral pulmonary artery agenesis: An unusual cause of unilateral ARDS.,PDF\29719804\main.pdf,Case Reports,human,1.0,True,['trauma_count'],Human Studies\Case Reports\main.pdf
5297,5297,29719858,"Imaging features of neurotoxoplasmosis: A multiparametric approach, with emphasis on susceptibility-weighted imaging.",PDF\29719858\main.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\main.pdf
5298,5298,29720098,Tigecycline-induced acute pancreatitis in a renal transplant patient: a case report and literature review.,PDF\29720098\12879_2018_Article_3103.pdf,Case Reports,human,1.0,True,['trauma_count'],Human Studies\Case Reports\12879_2018_Article_3103.pdf
5299,5299,29720115,Biomarker enhanced risk prediction for development of AKI after cardiac surgery.,PDF\29720115\12882_2018_Article_902.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\12882_2018_Article_902.pdf
5300,5300,29720975,Matrix Remodeling Associated 7 Deficiency Alleviates Carbon Tetrachloride-Induced Acute Liver Injury in Mice.,PDF\29720975\fimmu-09-00773.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\fimmu-09-00773.pdf
5301,5301,29721510,Evaluation of Skeletal Muscle Function and Effects of Early Rehabilitation during Acute Heart Failure: Rationale and Study Design.,PDF\29721510\BMRI2018-6982897.pdf,Clinical Trial,human,0.0,True,['trauma_count'],Human Studies\Clinical Trial\BMRI2018-6982897.pdf
5302,5302,29722334,Antibiotics De-Escalation in the Treatment of Ventilator-Associated Pneumonia in Trauma Patients: A Retrospective Study on Propensity Score Matching Method.,PDF\29722334\CMJ-131-1151.pdf,Journal Article,human,37.0,False,,Human Studies\Journal Article\CMJ-131-1151.pdf
5303,5303,29723248,Activation of M1 macrophages in sepsis-induced acute kidney injury in response to heparin-binding protein.,PDF\29723248\pone.0196423.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\pone.0196423.pdf
5304,5304,29724035,Involvement of Pro-Inflammatory Macrophages in Liver Pathology of Pirital Virus-Infected Syrian Hamsters.,PDF\29724035\viruses-10-00232.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\viruses-10-00232.pdf
5305,5305,29724226,A validation study of crescents in predicting ESRD in patients with IgA nephropathy.,PDF\29724226\12967_2018_Article_1488.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\12967_2018_Article_1488.pdf
5306,5306,29724249,Crimean-Congo hemorrhagic fever with hepatic impairment and vaginal hemorrhage: a case report.,PDF\29724249\13256_2018_Article_1665.pdf,Case Reports,both,0.0,True,['trauma_count'],Both\Case Reports\13256_2018_Article_1665.pdf
5307,5307,29725602,Study on Association of Pentraxin 3 and Diabetic Nephropathy in a Rat Model.,PDF\29725602\JDR2018-8968573.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\JDR2018-8968573.pdf
5308,5308,29725632,Urinary Biomarkers to Identify Autosomal Dominant Polycystic Kidney Disease Patients With a High Likelihood of Disease Progression.,PDF\29725632\main.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\main.pdf
5309,5309,29725643,Combination Therapy With Rituximab and Cyclophosphamide for Remission Induction in ANCA Vasculitis.,PDF\29725643\main.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\main.pdf
5310,5310,29725647,Progressive IgA Nephropathy Is Associated With Low Circulating Mannan-Binding Lectin-Associated Serine Protease-3 (MASP-3) and Increased Glomerular Factor H-Related Protein-5 (FHR5) Deposition.,PDF\29725643\main.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\main.pdf
5311,5311,29725882,A rare case of a spontaneously ruptured secondary hepatic malignant lymphoma.,PDF\29725882\40792_2018_Article_451.pdf,Journal Article,human,1.0,True,['trauma_count'],Human Studies\Journal Article\40792_2018_Article_451.pdf
5312,5312,29727450,Rift valley fever viral load correlates with the human inflammatory response and coagulation pathway abnormalities in humans with hemorrhagic manifestations.,PDF\29727450\pntd.0006460.pdf,Case Reports,both,0.0,True,['trauma_count'],Both\Case Reports\pntd.0006460.pdf
5313,5313,29728151,"Development and validation of a pre-hospital ""Red Flag"" alert for activation of intra-hospital haemorrhage control response in blunt trauma.",PDF\29728151\13054_2018_Article_2026.pdf,Journal Article,both,91.0,False,,Both\Journal Article\13054_2018_Article_2026.pdf
5314,5314,29728723,"Pushing the limits of immune-related response: a case of ""extreme pseudoprogression"".",PDF\29728723\262_2018_Article_2167.pdf,Case Reports,both,0.0,True,['trauma_count'],Both\Case Reports\262_2018_Article_2167.pdf
5315,5315,29731490,Sulfasalazine treatment can cause a positive effect on LPS-induced endotoxic rats.,PDF\29731490\expanim-67-403.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\expanim-67-403.pdf
5316,5316,29731648,"A retrospective, comparative analysis of risk factors and outcomes in carbapenem-susceptible and carbapenem-nonsusceptible <i>Klebsiella pneumoniae</i> bloodstream infections: tigecycline significantly increases the mortality.",PDF\29731648\idr-11-595.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\idr-11-595.pdf
5317,5317,29731690,The diagnostic value of early cytokine response in patients after major trauma - preliminary report.,PDF\29731690\CEJI-43-32454.pdf,Journal Article,human,65.0,False,,Human Studies\Journal Article\CEJI-43-32454.pdf
5318,5318,29731691,Analysis of selected pro- and anti-inflammatory cytokines in patients with multiple injuries in the early period after trauma.,PDF\29731691\CEJI-43-32455.pdf,Journal Article,human,57.0,False,,Human Studies\Journal Article\CEJI-43-32455.pdf
5319,5319,29731771,A case of the cirrhotic patient performed living donor liver transplantation after carbon-ion radiotherapy for hepatocellular carcinoma.,PDF\29731771\SCI2018-1393607.pdf,Case Reports,both,0.0,True,['trauma_count'],Both\Case Reports\SCI2018-1393607.pdf
5320,5320,29731819,Cytoprotective effect of aquaporin 1 against lipopolysaccharide-induced apoptosis and inflammation of renal epithelial HK-2 cells.,PDF\29731819\etm-15-05-4243.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\etm-15-05-4243.pdf
5321,5321,29731964,Total body irradiation and iron chelation treatment are associated with pancreatic injury following pediatric hematopoietic stem cell transplantation.,PDF\29731964\oncotarget-09-19543.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\oncotarget-09-19543.pdf
5322,5322,29732209,The significance of predictable traumatic area by renorrhaphy in the prediction of postoperative ipsilateral renal function.,PDF\29732209\CEJU-71-1557.pdf,Journal Article,both,2.0,True,['trauma_count'],Both\Journal Article\CEJU-71-1557.pdf
5323,5323,29732218,Repair of recto-urethral fistula with urethral augmentation by buccal mucosal graft and gracilis muscle flap interposition - our experience.,PDF\29732218\CEJU-71-1353.pdf,Journal Article,human,1.0,True,['trauma_count'],Human Studies\Journal Article\CEJU-71-1353.pdf
5324,5324,29732372,Assessment of clinical sepsis-associated biomarkers in a septic mouse model.,PDF\29732372\fmed-05-00111.pdf,Journal Article,both,1.0,True,['trauma_count'],Both\Journal Article\fmed-05-00111.pdf
5325,5325,29735976,"Sodium Tanshinone IIA Sulfonate Improves Hemodynamic Parameters, Cytokine Release, and Multi-Organ Damage in Endotoxemia Rabbits.",PDF\29735976\medscimonit-24-2975.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\medscimonit-24-2975.pdf
5326,5326,29736158,"Acute Hemorrhagic Encephalitis Responding to Combined Decompressive Craniectomy, Intravenous Immunoglobulin, and Corticosteroid Therapies: Association with Novel <i>RANBP2</i> Variant.",PDF\29736158\jkms-33-e142.pdf,Case Reports,human,1.0,True,['trauma_count'],Human Studies\Case Reports\jkms-33-e142.pdf
5327,5327,29736238,Conservative management of extradural hematoma: A report of sixty-two cases.,PDF\29736238\nihms962935.pdf,Journal Article,human,3.0,False,,Human Studies\Journal Article\nihms962935.pdf
5328,5328,29736379,Antineutrophil cytoplasmic antibody associated vasculitides with renal involvement: Open challenges in the remission induction therapy.,PDF\29736379\WJN-7-71.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\WJN-7-71.pdf
5329,5329,29737200,Human Peripheral Blood Mononuclear Cells Incubated in Vasculogenic Conditioning Medium Dramatically Improve Ischemia/Reperfusion Acute Kidney Injury in Mice.,PDF\29737200\10.1177_0963689717753186.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\10.1177_0963689717753186.pdf
5330,5330,29737937,Penoscrotal Transposition to Achieve Urethral Continuity After Long-Segment Urethral Defect: A Case Report.,PDF\29737937\10.1177_1557988318774230.pdf,Case Reports,human,1.0,True,['trauma_count'],Human Studies\Case Reports\10.1177_1557988318774230.pdf
5331,5331,29739408,'Care and Prevent': rationale for investigating skin and soft tissue infections and AA amyloidosis among people who inject drugs in London.,PDF\29739408\12954_2018_Article_233.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\12954_2018_Article_233.pdf
5332,5332,29739435,Biomechanical analysis of iliac crest loading following cortico-cancellous bone harvesting.,PDF\29739435\13018_2018_Article_822.pdf,Journal Article,human,3.0,False,,Human Studies\Journal Article\13018_2018_Article_822.pdf
5333,5333,29740793,Immune checkpoint receptors: homeostatic regulators of immunity.,PDF\29740793\12072_2018_Article_9867.pdf,Journal Article,both,2.0,True,['trauma_count'],Both\Journal Article\12072_2018_Article_9867.pdf
5334,5334,29742228,SOFA in the first 24 hours as an outcome predictor of acute liver failure.,PDF\29742228\rbti-30-01-0064.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\rbti-30-01-0064.pdf
5335,5335,29743022,Predictors of major complications after elective abdominal surgery in cancer patients.,PDF\29743022\12871_2018_Article_516.pdf,Journal Article,both,1.0,True,['trauma_count'],Both\Journal Article\12871_2018_Article_516.pdf
5336,5336,29743526,Pretreatment of Huaiqihuang extractum protects against cisplatin-induced nephrotoxicity.,PDF\29743022\12871_2018_Article_516.pdf,Journal Article,both,1.0,True,['trauma_count'],Both\Journal Article\12871_2018_Article_516.pdf
5337,5337,29743761,Predictors of Mortality in Acute Kidney Injury Patients Admitted to Medicine Intensive Care Unit in a Rural Tertiary Care Hospital.,,Journal Article,,,True,['trauma_count'],
5338,5338,29748533,p53 attenuates acetaminophen-induced hepatotoxicity by regulating drug-metabolizing enzymes and transporter expression.,,Journal Article,,,True,['trauma_count'],
5339,5339,29748608,Hepatic steatosis associated with decreased β-oxidation and mitochondrial function contributes to cell damage in obese mice after thermal injury.,PDF\29748608\41419_2018_Article_531.pdf,Journal Article,both,5.0,False,,Both\Journal Article\41419_2018_Article_531.pdf
5340,5340,29749505,Identification of genes and pathways associated with multiple organ dysfunction syndrome by microarray analysis.,PDF\29749505\mmr-18-01-0031.pdf,Journal Article,both,3.0,False,,Both\Journal Article\mmr-18-01-0031.pdf
5341,5341,29749549,Enhanced proliferation and differentiation of HO-1 gene-modified bone marrow-derived mesenchymal stem cells in the acute injured kidney.,PDF\29749549\ijmm-42-02-0946.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\ijmm-42-02-0946.pdf
5342,5342,29750022,Longer-term quality of life following major trauma: age only significantly affects outcome after the age of 80 years.,PDF\29750022\cia-13-773.pdf,Journal Article,human,123.0,False,,Human Studies\Journal Article\cia-13-773.pdf
5343,5343,29752172,Social Determinants of Health Are Associated with Markers of Renal Injury in Adolescents with Type 1 Diabetes.,PDF\29752172\main.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\main.pdf
5344,5344,29752550,Aging alters the immunological response to ischemic stroke.,PDF\29752550\401_2018_Article_1859.pdf,Journal Article,both,1.0,True,['trauma_count'],Both\Journal Article\401_2018_Article_1859.pdf
5345,5345,29755348,The Fibrin Cleavage Product Bβ<sub>15-42</sub> Channels Endothelial and Tubular Regeneration in the Post-acute Course During Murine Renal Ischemia Reperfusion Injury.,PDF\29752550\401_2018_Article_1859.pdf,Journal Article,both,1.0,True,['trauma_count'],Both\Journal Article\401_2018_Article_1859.pdf
5346,5346,29755574,"Branched-chain amino acids in health and disease: metabolism, alterations in blood plasma, and as supplements.",PDF\29755574\12986_2018_Article_271.pdf,Journal Article,both,10.0,False,,Both\Journal Article\12986_2018_Article_271.pdf
5347,5347,29758073,Effects of computer-assisted navigation versus conventional total knee arthroplasty on the levels of inflammation markers: A prospective study.,PDF\29758073\pone.0197097.pdf,Clinical Trial,human,4.0,False,,Human Studies\Clinical Trial\pone.0197097.pdf
5348,5348,29758102,Purine metabolism controls innate lymphoid cell function and protects against intestinal injury.,PDF\29758102\IMCB-96-1049.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\IMCB-96-1049.pdf
5349,5349,29758989,Continuous thrombin generation in whole blood: New applications for assessing activators and inhibitors of coagulation.,PDF\29758989\10.1177_1076029618772336.pdf,Journal Article,human,20.0,False,,Human Studies\Journal Article\10.1177_1076029618772336.pdf
5350,5350,29758998,High Levels of Soluble Triggering Receptor Expressed on Myeloid Cells-Like Transcript (TLT)-1 Are Associated With Acute Respiratory Distress Syndrome.,PDF\29758998\10.1177_1076029618774149.pdf,Journal Article,both,3.0,False,,Both\Journal Article\10.1177_1076029618774149.pdf
5351,5351,29759062,Inhibition of 2-AG hydrolysis differentially regulates blood brain barrier permeability after injury.,PDF\29759062\12974_2018_Article_1166.pdf,Journal Article,both,2.0,True,['trauma_count'],Both\Journal Article\12974_2018_Article_1166.pdf
5352,5352,29760799,"INASL Position Statements on Prevention, Diagnosis and Management of Hepatitis B Virus Infection in India: The Andaman Statements.",PDF\29760799\jcav09p1607.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\jcav09p1607.pdf
5353,5353,29760839,Severely Elevated Blood Pressure and Early Mortality in Children with Traumatic Brain Injuries: The Neglected End of the Spectrum.,PDF\29760839\wjem-19-452.pdf,Journal Article,human,21.0,False,,Human Studies\Journal Article\wjem-19-452.pdf
5354,5354,29762485,Stress-Induced and Diabetic Hyperglycemia Associated with Higher Mortality among Intensive Care Unit Trauma Patients: Cross-Sectional Analysis of the Propensity Score-Matched Population.,PDF\29762485\ijerph-15-00992.pdf,Journal Article,human,43.0,False,,Human Studies\Journal Article\ijerph-15-00992.pdf
5355,5355,29764427,COL4A5 and LAMA5 variants co-inherited in familial hematuria: digenic inheritance or genetic modifier effect?,PDF\29764427\12882_2018_Article_906.pdf,Case Reports,both,0.0,True,['trauma_count'],Both\Case Reports\12882_2018_Article_906.pdf
5356,5356,29765019,Relationship between circulating vascular endothelial growth factor and its soluble receptor in patients with hemorrhagic fever with renal syndrome.,PDF\29765019\41426_2018_Article_90.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\41426_2018_Article_90.pdf
5357,5357,29765215,"INASL Position Statements on Prevention, Diagnosis and Management of Hepatitis B Virus Infection in India: The Andaman Statements.",PDF\29765215\ijn-13-2685.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\ijn-13-2685.pdf
5358,5358,29765226,Whole-body computed tomography in trauma patients: optimization of the patient scanning position significantly shortens examination time while maintaining diagnostic image quality.,PDF\29765226\tcrm-14-849.pdf,Journal Article,human,38.0,False,,Human Studies\Journal Article\tcrm-14-849.pdf
5359,5359,29765377,Neutrophils Inhibit Synthesis of Mineralized Extracellular Matrix by Human Bone Marrow-Derived Stromal Cells <i>In Vitro</i>.,PDF\29765377\fimmu-09-00945.pdf,Journal Article,both,16.0,False,,Both\Journal Article\fimmu-09-00945.pdf
5360,5360,29765787,Liver Failure and Conjugated Hyperbilirubinemia in a Preterm Neonate: Role of Early IVIG and Exchange Transfusion.,PDF\29765787\10-1055-s-0038-1649339.pdf,Case Reports,human,0.0,True,['trauma_count'],Human Studies\Case Reports\10-1055-s-0038-1649339.pdf
5361,5361,29765931,Decreased Breg/Th17 Ratio Improved the Prognosis of Patients with Ulcerative Colitis.,PDF\29765931\CJGH2018-5760849.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\CJGH2018-5760849.pdf
